time, altitude, axis Z angle, vertical acc, vertical vel, horizontal acc, horizontal vel, fuel weight
214.0, 21199.469654582444, 164.0, 0.09164034082053552, -38.5966544316864, -1.2696388300630415, 1414.4767879306844, 179.4870000000064
215.0, 21161.00889491527, 164.0, 0.09059650967398614, -38.50605792201242, -1.2702251099298547, 1413.2065628207545, 179.3280000000064
216.0, 21122.67035962278, 163.0, 0.11168175301470823, -38.39437616899771, -1.264258733247832, 1411.9423040875067, 179.1690000000064
217.0, 21084.44196384345, 163.0, 0.1106535931092199, -38.28372257588849, -1.264843068408398, 1410.6774610190982, 179.01000000000641
218.0, 21046.355727525864, 162.0, 0.13165750553703665, -38.152065070351455, -1.258483223588958, 1409.4189777955094, 178.85100000000642
219.0, 21008.39963052329, 162.0, 0.1306453785173936, -38.02141969183406, -1.2590654275173319, 1408.159912367992, 178.69200000000643
220.0, 20970.605552968562, 161.0, 0.1515614247373629, -37.869858267096696, -1.2523133204020607, 1406.90759904759, 178.53300000000644
221.0, 20932.9615432335, 161.0, 0.15056568802419434, -37.7192925790725, -1.252893206526065, 1405.654705841064, 178.37400000000645
222.0, 20895.49933167529, 160.0, 0.17138734724290344, -37.547905231829596, -1.245750163767843, 1404.4089556772963, 178.21500000000646
223.0, 20858.207038974328, 160.0, 0.17040835391106923, -37.377496877918524, -1.2463275455248712, 1403.1626281317715, 178.05600000000646
224.0, 20821.116235779144, 159.0, 0.19112912182288366, -37.18636775609564, -1.238795014410213, 1401.9238331173613, 177.89700000000647
225.0, 20784.21511885377, 159.0, 0.19016722048091572, -36.996200535614726, -1.2393697053032309, 1400.684463412058, 177.73800000000648
226.0, 20747.535089235033, 158.0, 0.21078061125288589, -36.78541992436184, -1.2314492535382504, 1399.4530141585196, 177.5790000000065
227.0, 20711.064423529555, 158.0, 0.20983614592353012, -36.57558377843831, -1.2320210671919871, 1398.2209930913277, 177.4200000000065
228.0, 20674.834343292383, 157.0, 0.2303356941783542, -36.34524808425995, -1.223714382651989, 1396.9972787086758, 177.2610000000065
229.0, 20638.833208714394, 157.0, 0.2294090041802483, -36.1158390800797, -1.2242831328692974, 1395.7729955758066, 177.1020000000065
230.0, 20603.09205203478, 156.0, 0.2497882669767142, -35.86605081310299, -1.2155920233120008, 1394.5574035524946, 176.94300000000652
231.0, 20567.599320751888, 156.0, 0.24887968680724298, -35.617171126295744, -1.216157524130373, 1393.3412460283644, 176.78400000000653
232.0, 20532.385847994017, 155.0, 0.2691322456175381, -35.3480388806782, -1.2070839168727927, 1392.1341621114916, 176.62500000000654
233.0, 20497.440172270595, 155.0, 0.26824210483690286, -35.0797967758413, -1.207645982621016, 1390.9265161288706, 176.46600000000655
234.0, 20462.792917846033, 154.0, 0.28836156752021713, -34.79143520832108, -1.198191924180029, 1389.7283242046906, 176.30700000000655
235.0, 20428.432717923668, 154.0, 0.28749019063675957, -34.50394501768432, -1.1987503695349617, 1388.5295738351556, 176.14800000000656
236.0, 20394.389978196097, 153.0, 0.30747019340857157, -34.196474824275754, -1.1889180252316043, 1387.3406558099239, 175.98900000000657
237.0, 20360.65343022147, 153.0, 0.3066178997653892, -33.88985692451036, -1.1894726652750625, 1386.1511831446487, 175.83000000000658
238.0, 20327.19091462283, 154.0, 0.28489421724606157, -33.6049627072643, -1.2004288332911022, 1384.9507543113575, 175.6710000000066
239.0, 20294.01198449897, 154.0, 0.28402172226821654, -33.320940984996085, -1.2009893662076903, 1383.7497649451498, 175.5120000000066
240.0, 20261.084163755797, 155.0, 0.2620801612139034, -33.05886082378218, -1.2115951471021784, 1382.5381697980476, 175.3530000000066
241.0, 20228.41708444504, 155.0, 0.26118767534986986, -32.79767314843231, -1.2121614228988982, 1381.3260083751488, 175.1940000000066
242.0, 20195.97796304702, 156.0, 0.23903450027575557, -32.55863864815655, -1.2224129375722361, 1380.1035954375766, 175.03500000000662
243.0, 20163.776507759172, 156.0, 0.23812224020785144, -32.3205164079487, -1.2229848039501916, 1378.8806106336265, 174.87600000000663
244.0, 20131.779637038144, 157.0, 0.21576379128130108, -32.1047526166674, -1.232878273153396, 1377.6477323604731, 174.71700000000664
245.0, 20099.99713239129, 157.0, 0.21483197987631286, -31.889920636791086, -1.2334555755448322, 1376.4142767849282, 174.55800000000664
246.0, 20068.395623761226, 158.0, 0.19227467115127506, -31.69764596563981, -1.2429873211997675, 1375.1712894637285, 174.39900000000665
247.0, 20036.9849631017, 158.0, 0.19132353740923097, -31.50632242823058, -1.243569902805919, 1373.9277195609225, 174.24000000000666
248.0, 20005.731501456023, 159.0, 0.16857385503534228, -31.33774857319524, -1.2527363492977148, 1372.6749832116247, 174.08100000000667
249.0, 19974.645158333882, 159.0, 0.1676036340364389, -31.1701449391588, -1.2533240511274524, 1371.4216591604973, 173.92200000000668
250.0, 19943.69201559639, 160.0, 0.1446681344433261, -31.025476804715474, -1.2621217265686626, 1370.1595374339286, 173.76300000000668
251.0, 19912.882057392613, 160.0, 0.14367906729302787, -30.881797737422445, -1.2627143874779383, 1368.8968230464507, 173.6040000000067
252.0, 19882.181106218217, 161.0, 0.12056437535028869, -30.761233362072158, -1.2711399249440252, 1367.6256831215067, 173.4450000000067
253.0, 19851.59920791983, 161.0, 0.11955670912260563, -30.641676652949553, -1.2717373816760982, 1366.3539457398306, 173.2860000000067
254.0, 19821.101935541294, 162.0, 0.09626951627598779, -30.545407136673564, -1.2797875204118163, 1365.0741582194187, 173.12700000000672
255.0, 19790.699393660554, 162.0, 0.09524350395494996, -30.450163632718613, -1.2803896076382564, 1363.7937686117805, 172.96800000000673
256.0, 19760.356915877343, 163.0, 0.07179056633922554, -30.37837306637939, -1.2880611942345304, 1362.5057074175459, 172.80900000000673
257.0, 19730.0846625111, 163.0, 0.07074646675856289, -30.307626599620825, -1.2886677445969863, 1361.2170396729489, 172.65000000000674
258.0, 19699.84773781641, 164.0, 0.0471346032876242, -30.2604919963332, -1.2959577341378774, 1359.921081938811, 172.49100000000675
259.0, 19669.656354841678, 164.0, 0.04607268106866769, -30.214419315264532, -1.296568578290605, 1358.6245133605205, 172.33200000000676
260.0, 19639.47539868367, 165.0, 0.022308771503370073, -30.192110543761164, -1.3034740354699732, 1357.3210393250506, 172.17300000000677
261.0, 19609.315132085394, 165.0, 0.021229296991188584, -30.170881246769977, -1.3040890021231082, 1356.0169503229274, 172.01400000000677
262.0, 19579.140231258603, 166.0, -0.002679720014528042, -30.173560966784503, -1.3106071023305859, 1354.7063432205969, 171.85500000000678
263.0, 19548.961005585592, 166.0, -0.0037764708167401517, -30.177337437601242, -1.3112260182941569, 1353.3951172023028, 171.6960000000068
264.0, 19518.741932748453, 167.0, -0.027823599690906642, -30.20516103729215, -1.3173540486700515, 1352.0777631536328, 171.5370000000068
265.0, 19488.493365693375, 167.0, -0.02893734518917912, -30.234098382481328, -1.3179767388987182, 1350.759786414734, 171.3780000000068
266.0, 19458.17959400774, 168.0, -0.05311553543748471, -30.287213917918812, -1.32371209935748, 1349.4360743153766, 171.21900000000682
267.0, 19427.811011107045, 168.0, -0.05424598851613688, -30.34145990643495, -1.3243383869959906, 1348.1117359283805, 171.06000000000682
268.0, 19397.351728995505, 169.0, -0.07854813673768651, -30.420008043172636, -1.3296785912178826, 1346.7820573371628, 170.90100000000683
269.0, 19366.81217844509, 169.0, -0.079695004830097, -30.499703048002733, -1.3303082976472351, 1345.4517490395156, 170.74200000000684
270.0, 19336.156304461958, 170.0, -0.10411395675268859, -30.60381700475542, -1.335250974037855, 1344.1164980654778, 170.58300000000685
271.0, 19305.394572044333, 170.0, -0.10527694191375059, -30.70909394666917, -1.3358839189221567, 1342.7806141465555, 170.42400000000686
272.0, 19274.49076985599, 171.0, -0.12980549444808612, -30.838899441117256, -1.3404268115394644, 1341.4401873350162, 170.26500000000686
273.0, 19243.45539397473, 171.0, -0.13098429342833037, -30.969883734545586, -1.3410628128734743, 1340.0991245221426, 170.10600000000687
274.0, 19212.252087445075, 172.0, -0.15561519674060026, -31.125498931286188, -1.345203782321995, 1338.7539207398206, 169.94700000000688
275.0, 19180.891374262195, 172.0, -0.15680950106196886, -31.282308432348156, -1.3458426564793398, 1337.4080780833413, 169.7880000000069
276.0, 19149.33676263885, 173.0, -0.18153546066421872, -31.463843893012374, -1.3495796807712188, 1336.05849840257, 169.6290000000069
277.0, 19117.598801310793, 173.0, -0.18274495669747126, -31.646588849709847, -1.35022124255327, 1334.7082771600167, 169.4700000000069
278.0, 19085.64087450775, 174.0, -0.2075586355551647, -31.854147485265013, -1.3535524179358591, 1333.3547247420809, 169.3110000000069
279.0, 19053.473552515585, 174.0, -0.2087830045988984, -32.06293048986391, -1.3541964806212592, 1332.0005282614595, 169.15200000000692
280.0, 19021.06010648784, 175.0, -0.23367702525508205, -32.29660751511899, -1.3571200223709323, 1330.6434082390886, 168.99300000000693
281.0, 18988.411125057297, 175.0, -0.23491594361634435, -32.531523458735336, -1.3577663977657601, 1329.2856418413228, 168.83400000000694
282.0, 18955.560905947732, 174.0, -0.2124637672203336, -32.74398722595567, -1.3561323515173596, 1327.9295094898055, 168.67500000000695
283.0, 18922.496383209065, 174.0, -0.21369034180731658, -32.957677567762985, -1.356778872355614, 1326.57273061745, 168.51600000000695
284.0, 18889.2518362286, 173.0, -0.1912462751345668, -33.14892384289755, -1.3547293112092802, 1325.2180013062407, 168.35700000000696
285.0, 18855.814222255573, 173.0, -0.19246008675204096, -33.341383929649595, -1.3553757795568762, 1323.8626255266838, 168.19800000000697
286.0, 18822.2177918757, 172.0, -0.17003096681595573, -33.51141489646555, -1.3529105338335903, 1322.5097149928501, 168.03900000000698
287.0, 18788.44952958029, 172.0, -0.17123159929651682, -33.68264649576207, -1.3535567510135935, 1321.1561582418365, 167.880000000007
288.0, 18754.543646677124, 171.0, -0.14882427160334985, -33.831470767365424, -1.3506757763134225, 1319.805482465523, 167.721000000007
289.0, 18720.48715894184, 171.0, -0.15001131194500725, -33.98148207931043, -1.3513215429627505, 1318.4541609225603, 167.562000000007
290.0, 18686.314227919847, 170.0, -0.12763262845443388, -34.10911470776487, -1.3480249204145125, 1317.1061360021458, 167.403000000007
291.0, 18652.011904711646, 170.0, -0.12880566695755827, -34.23792037472243, -1.3486700365410516, 1315.7574659656048, 167.24400000000702
292.0, 18617.61429061087, 169.0, -0.10646248403753328, -34.344382858759964, -1.3449579730149739, 1314.4125079925898, 167.08500000000703
293.0, 18583.108476080448, 169.0, -0.10762111444111672, -34.45200397320108, -1.3456022380551016, 1313.0669057545347, 166.92600000000704
294.0, 18548.52849167102, 168.0, -0.08532029081761383, -34.53732426401869, -1.3414750663383403, 1311.7254306881964, 166.76700000000704
295.0, 18513.861471241347, 168.0, -0.08646411043480395, -34.6237883744535, -1.3421182792148323, 1310.3833124089815, 166.60800000000705
296.0, 18479.14136410919, 167.0, -0.06421250513703869, -34.68800087959053, -1.3375764581497382, 1309.0457359508318, 166.44900000000706
297.0, 18444.355351557115, 167.0, -0.06534111498989714, -34.75334199458043, -1.338218417330051, 1307.7075175335017, 166.29000000000707
298.0, 18409.537291184595, 166.0, -0.043145585291635924, -34.796487579872064, -1.33326253191507, 1306.3742550015866, 166.13100000000708
299.0, 18374.674415719357, 166.0, -0.044258590245084384, -34.84074617011715, -1.3339030354699761, 1305.0403519661165, 165.97200000000709
300.0, 18339.800480564834, 165.0, -0.022125989602634455, -34.862872159719785, -1.3285337969230853, 1303.7118181691935, 165.8130000000071
301.0, 18304.902773907368, 165.0, -0.023222998497540004, -34.88609515821732, -1.3291726425856534, 1302.3826455266078, 165.6540000000071
302.0, 18270.014938487424, 164.0, -0.0011601744850393558, -34.88725533270236, -1.3233908883702499, 1301.0592546382375, 165.4950000000071
303.0, 18235.124321954318, 164.0, -0.0022408002703993013, -34.88949613297276, -1.3240278735951445, 1299.7352267646422, 165.33600000000712
304.0, 18200.264443932574, 163.0, 0.01974540748699838, -34.86975072548576, -1.3178345674083043, 1298.417392197234, 165.17700000000713
305.0, 18165.422715528523, 163.0, 0.018681547622817263, -34.85106917786294, -1.3184694894313997, 1297.0989227078026, 165.01800000000713
306.0, 18130.632522814936, 162.0, 0.04058430951724468, -34.810484868345696, -1.3118657211544493, 1295.7870569866482, 164.85900000000714
307.0, 18095.881344337617, 162.0, 0.03953759401625245, -34.770947274329444, -1.3124983770527312, 1294.4745586095955, 164.70000000000715
308.0, 18061.202422202077, 161.0, 0.061350092526313627, -34.70959718180313, -1.3054853626640686, 1293.1690732469315, 164.54100000000716
309.0, 18026.58330636327, 161.0, 0.060320895331673396, -34.64927628647146, -1.3061155494158143, 1291.8629576975156, 164.38200000000717
310.0, 17992.057084567437, 160.0, 0.08203632709189385, -34.56723995937957, -1.2986946308659448, 1290.5642630666498, 164.22300000000718
311.0, 17957.61138213434, 160.0, 0.08102501751977109, -34.4862149418598, -1.2993221454111632, 1289.2649409212386, 164.06400000000718
312.0, 17923.279122085565, 159.0, 0.10263659538970354, -34.383578346470095, -1.2914947904599126, 1287.9734461307787, 163.9050000000072
313.0, 17889.0480090461, 159.0, 0.10164353800222731, -34.28193480846787, -1.2921194297610237, 1286.6813267010177, 163.7460000000072
314.0, 17854.95079097733, 158.0, 0.12314449313460041, -34.15879031533326, -1.2838872317769083, 1285.397439469241, 163.5870000000072
315.0, 17820.975255733418, 158.0, 0.12217004761397982, -34.036620267719286, -1.284508792879654, 1284.1129306763612, 163.42800000000722
316.0, 17787.15396591298, 157.0, 0.14355363152126477, -33.89306663619802, -1.2758734706014005, 1282.8370572057597, 163.26900000000722
317.0, 17753.4747965056, 157.0, 0.1425981525451046, -33.75046848365292, -1.2764917506959592, 1281.5605654550639, 163.11000000000723
318.0, 17719.970114480693, 156.0, 0.16385763916390295, -33.586610844489016, -1.267455147956171, 1280.2931103071078, 162.95100000000724
319.0, 17686.627885850627, 156.0, 0.16292147628175474, -33.42368936820726, -1.2680699444384678, 1279.0250403626694, 162.79200000000725
320.0, 17653.48027172847, 155.0, 0.18405016403436697, -33.239639204172896, -1.2586340298494554, 1277.76640633282, 162.63300000000726
321.0, 17620.515333016614, 155.0, 0.1831336615455607, -33.056505542627335, -1.259245140382646, 1276.5071611924373, 162.47400000000727
322.0, 17587.765014787085, 154.0, 0.20412487539814456, -32.85238066722919, -1.2494120069844397, 1275.257749185453, 162.31500000000727
323.0, 17555.2174766782, 154.0, 0.2032283722309406, -32.64915229499825, -1.250019229560552, 1274.0077299558923, 162.15600000000728
324.0, 17522.904437581823, 153.0, 0.2240754657476206, -32.425076829250635, -1.2397910944311363, 1272.767938861461, 161.9970000000073
325.0, 17490.814159695583, 153.0, 0.2231992953397205, -32.20187753391092, -1.2403942274328514, 1271.5275446340281, 161.8380000000073
326.0, 17458.97812564077, 152.0, 0.24389565273204722, -31.95798188117887, -1.229773431260665, 1270.2977712027675, 161.6790000000073
327.0, 17427.38470397396, 152.0, 0.24304014291250636, -31.714941738266365, -1.2303722735232228, 1269.0673989292443, 161.52000000000731
328.0, 17396.06513100732, 151.0, 0.26357918108364237, -31.451362557182723, -1.2193612801419782, 1267.8480376491023, 161.36100000000732
329.0, 17365.00788543107, 151.0, 0.26274465395622054, -31.1886179032265, -1.2199556310151873, 1266.628082018087, 161.20200000000733
330.0, 17334.24394726465, 150.0, 0.2831198245392401, -30.90549807868726, -1.2085570269010857, 1265.4195249911859, 161.04300000000734
331.0, 17303.761909080513, 150.0, 0.28230659636723426, -30.623191482320024, -1.2091466863114197, 1264.2103783048744, 160.88400000000735
332.0, 17273.59248467983, 149.0, 0.30251138775692077, -30.3206800945631, -1.1973631800428346, 1263.0130151248316, 160.72500000000736
333.0, 17243.72438423854, 149.0, 0.30171976884951346, -30.01896032571359, -1.1979479485555993, 1261.815067176276, 160.56600000000736
334.0, 17214.188045475166, 148.0, 0.3217477082270381, -29.697212617486553, -1.185782370235321, 1260.6292848060407, 160.40700000000737
335.0, 17184.97229986192, 148.0, 0.32097800282720657, -29.376234614659346, -1.1863620491168743, 1259.4429227569237, 160.24800000000738
336.0, 17156.10729923453, 147.0, 0.3408226581770824, -29.035411956482264, -1.173817349757018, 1258.2691054071668, 160.0890000000074
337.0, 17127.582000024573, 147.0, 0.34007516435109925, -28.695336792131165, -1.174391741037021, 1257.0947136661298, 159.9300000000074
338.0, 17099.36470234599, 148.0, 0.3186927423644857, -28.37664404976668, -1.1881044913220855, 1255.9066091748077, 159.7710000000074
339.0, 17071.464941655686, 148.0, 0.3179222396432709, -28.05872181012341, -1.1886864433575008, 1254.7179227314502, 159.6120000000074
340.0, 17043.850625666153, 149.0, 0.29627054706147776, -27.76245126306193, -1.2020573760127111, 1253.5158653554374, 159.45300000000742
341.0, 17016.531390212152, 149.0, 0.29547720604201094, -27.466974057019918, -1.2026467397468104, 1252.3132186156906, 159.29400000000743
342.0, 16989.47475960073, 150.0, 0.2735622970637528, -27.193411759956167, -1.2156711207426243, 1251.097547494948, 159.13500000000744
343.0, 16962.690467283734, 150.0, 0.27274629530716954, -26.920665464648998, -1.216267744283251, 1249.8812797506648, 158.97600000000745
344.0, 16936.1456632923, 151.0, 0.2505743154758094, -26.67009114917319, -1.2289409349985205, 1248.6523388156663, 158.81700000000745
345.0, 16909.850175899333, 151.0, 0.24973583747185124, -26.420355311701336, -1.229544663652423, 1247.422794152014, 158.65800000000746
346.0, 16883.770790120645, 152.0, 0.22731302200800058, -26.193042289693334, -1.2418621224510817, 1246.1809320295629, 158.49900000000747
347.0, 16857.917426219658, 152.0, 0.22645225913743716, -25.966590030555896, -1.2424727987592084, 1244.9384592308036, 158.34000000000748
348.0, 16832.256513585966, 153.0, 0.20378493124163777, -25.762805099314257, -1.2544300825410464, 1243.6840291482624, 158.1810000000075
349.0, 16806.798061609257, 153.0, 0.20290208173666707, -25.55990301757759, -1.2550475463147956, 1242.4289816019477, 158.0220000000075
350.0, 16781.508153567975, 154.0, 0.17999665086259792, -25.37990636671499, -1.266640312039817, 1241.162341289908, 157.8630000000075
351.0, 16756.396885080907, 154.0, 0.1790919197652327, -25.200814446949757, -1.2672644003982332, 1239.8950768895097, 157.7040000000075
352.0, 16731.43000295375, 155.0, 0.1559548798639, -25.044859567085858, -1.2784884065840925, 1238.6165884829256, 157.54500000000752
353.0, 16706.61768610514, 155.0, 0.15502847898234745, -24.88983108810351, -1.2791189539920036, 1237.3374695289335, 157.38600000000753
354.0, 16681.925354627114, 156.0, 0.13166640671772434, -24.758164681385786, -1.2899700621840309, 1236.0474994667495, 157.22700000000754
355.0, 16657.3632677776, 156.0, 0.1307185545807688, -24.627446126805015, -1.290606900491119, 1234.7568925662583, 157.06800000000754
356.0, 16632.89652881207, 157.0, 0.10713810751735808, -24.520308019287658, -1.301081076704443, 1233.455811489554, 156.90900000000755
357.0, 16608.53547433677, 157.0, 0.1061690293267531, -24.414138989960904, -1.3017240351852386, 1232.1540874543687, 156.75000000000756
358.0, 16584.244900762944, 158.0, 0.0823769440895622, -24.33176204587134, -1.3118173513185327, 1230.8422701030502, 156.59100000000757
359.0, 16560.03521902458, 158.0, 0.08138687167044567, -24.250375174200894, -1.3124662567133274, 1229.5298038463368, 156.43200000000758
360.0, 16535.870928793494, 159.0, 0.05738996207785785, -24.192985212123038, -1.3221748919337035, 1228.2076289544032, 156.27300000000758
361.0, 16511.762512282112, 159.0, 0.05637913382719506, -24.13660607829584, -1.3228295684903701, 1226.8847993859129, 156.1140000000076
362.0, 16487.67418263731, 160.0, 0.03218428899725406, -24.104421789298588, -1.3321498105889553, 1225.5526495753238, 155.9550000000076
363.0, 16463.616490272758, 160.0, 0.03115294983032446, -24.073268839468263, -1.3328100801056688, 1224.2198394952181, 155.7960000000076
364.0, 16439.553372131682, 161.0, 0.0067671322609258455, -24.066501707207337, -1.3417383268234138, 1222.8781011683948, 155.63700000000762
365.0, 16415.49544372481, 161.0, 0.005715533555860963, -24.060786173651476, -1.3424040086922624, 1221.5356971597025, 155.47800000000763
366.0, 16391.406376216928, 162.0, -0.018854222820614497, -24.07964039647209, -1.3509367690155267, 1220.184760390687, 155.31900000000763
367.0, 16367.296847085536, 162.0, -0.01992582328022774, -24.09956621975232, -1.3516076802670056, 1218.8331527104199, 155.16000000000764
368.0, 16343.130272243183, 163.0, -0.04467241506731823, -24.144238634819637, -1.3597415756924844, 1217.4734111347275, 155.00100000000765
369.0, 16318.917387978636, 163.0, -0.04576375315175801, -24.190002387971393, -1.36041753104086, 1216.1129936036866, 154.84200000000766
370.0, 16294.621365576439, 164.0, -0.07068000948382752, -24.26068239745522, -1.3681492968094162, 1214.7448443068772, 154.68300000000767
371.0, 16270.252996956815, 164.0, -0.07179081477846799, -24.332473212233687, -1.368830108698954, 1213.3760141981782, 154.52400000000767
372.0, 16245.775219495572, 165.0, -0.09686949933956429, -24.429342711573252, -1.376156594997935, 1211.9998576031803, 154.36500000000768
373.0, 16221.198877541186, 165.0, -0.09799949520800239, -24.527342206781256, -1.37684207364998, 1210.6230155295304, 154.2060000000077
374.0, 16196.486685371994, 166.0, -0.12323330827411944, -24.650575515055376, -1.3837602467836014, 1209.2392552827469, 154.0470000000077
375.0, 16171.649536539055, 166.0, -0.12438221192318666, -24.774957726978563, -1.3844502002444987, 1207.8548050825023, 153.8880000000077
376.0, 16146.649933123435, 167.0, -0.14976379242736765, -24.92472151940593, -1.390957143771892, 1206.4638479387304, 153.72900000000772
377.0, 16121.498814631568, 167.0, -0.15093131497400702, -25.075652834379937, -1.3916513779617394, 1205.0721965607686, 153.57000000000772
378.0, 16096.158481933298, 168.0, -0.17645324259372297, -25.25210607697366, -1.3977442938022582, 1203.6744522669662, 153.41100000000773
379.0, 16070.639917222625, 168.0, -0.17763908913372228, -25.429745166107384, -1.3984426125644795, 1202.2760096544018, 153.25200000000774
380.0, 16044.905231226918, 169.0, -0.2032938863999414, -25.633039052507325, -1.404118822069886, 1200.871890832332, 153.09300000000775
381.0, 16018.965445540292, 169.0, -0.20449775607850212, -25.837536808585828, -1.4048210272216126, 1199.4670698051102, 152.93400000000776
382.0, 15992.782491895949, 170.0, -0.23027789050588307, -26.06781469909171, -1.410077972214755, 1198.0569918328954, 152.77500000000776
383.0, 15966.367427981972, 170.0, -0.2314994765900114, -26.299314175681722, -1.4107838635980041, 1196.6462079692974, 152.61600000000777
384.0, 15939.682017762048, 171.0, -0.2573973628276091, -26.556711538509333, -1.4156191073776185, 1195.2305888619198, 152.45700000000778
385.0, 15912.737351694368, 171.0, -0.2586363527803112, -26.815347891289644, -1.4163284829112588, 1193.8142603790086, 152.2980000000078
386.0, 15885.495037270905, 172.0, -0.2846443547822156, -27.09999224607186, -1.4207397112225346, 1192.393520667786, 152.1390000000078
387.0, 15857.966194379325, 172.0, -0.28590043033848145, -27.385892676410343, -1.4214523669550236, 1190.972068300831, 151.9800000000078
388.0, 15830.112285407584, 173.0, -0.31201086355377206, -27.697903539964116, -1.4254373889255774, 1189.5466309119056, 151.8210000000078
389.0, 15801.944456316422, 173.0, -0.31328370079832757, -28.011187240762442, -1.4261531190884613, 1188.1204777928172, 151.66200000000782
390.0, 15773.498751498995, 172.0, -0.2896783844431642, -28.300865625205606, -1.4235946303112557, 1186.6968831625059, 151.50300000000783
391.0, 15744.761480698338, 172.0, -0.29093678363462644, -28.591802408840234, -1.4243101537484617, 1185.2725730087575, 151.34400000000784
392.0, 15715.768649410515, 171.0, -0.267352585989512, -28.859154994829748, -1.421314088178682, 1183.8512589205789, 151.18500000000785
393.0, 15686.50660025212, 171.0, -0.26859610904329045, -29.127751103873038, -1.4220291842151485, 1182.4292297363636, 151.02600000000785
394.0, 15657.011288790529, 170.0, -0.24504023847828493, -29.372791342351324, -1.4185955722520665, 1181.0106341641115, 150.86700000000786
395.0, 15627.269094771831, 170.0, -0.24626845089718952, -29.619059793248514, -1.4193100194500725, 1179.5913241446615, 150.70800000000787
396.0, 15597.315912796052, 169.0, -0.2227481216873166, -29.84180791493583, -1.4154390236339711, 1178.1758851210275, 150.54900000000788
397.0, 15567.138163992055, 169.0, -0.2239605927070798, -30.06576850764291, -1.416152599856292, 1176.7597325211711, 150.3900000000079
398.0, 15536.77167095009, 168.0, -0.2004830228815252, -30.266251530524436, -1.4118445150821792, 1175.347888006089, 150.2310000000079
399.0, 15506.20290043114, 168.0, -0.20167932561554702, -30.467930856139983, -1.4125569975557029, 1173.9353310085335, 150.0720000000079
400.0, 15475.467591972798, 167.0, -0.1782517348015386, -30.64618259094152, -1.40781225124803, 1172.5275187572854, 149.9130000000079
401.0, 15444.552262212279, 167.0, -0.17943144638481712, -30.82561403732634, -1.4085234166278138, 1171.1189953406576, 149.75400000000792
402.0, 15413.492556594483, 166.0, -0.1560610536468227, -30.981675090973162, -1.4033425688760701, 1169.7156527717816, 149.59500000000793
403.0, 15382.275045870441, 166.0, -0.15722375537901512, -31.138898846352177, -1.4040521933098222, 1168.3116005784718, 149.43600000000794
404.0, 15350.935270358508, 165.0, -0.13391777705387709, -31.272816623406055, -1.3984359369648907, 1166.913164641507, 149.27700000000794
405.0, 15319.45985915329, 165.0, -0.1350630545414528, -31.407879677947506, -1.399143796157861, 1165.514020845349, 149.11800000000795
406.0, 15287.884236422238, 164.0, -0.11182870207010381, -31.519708380017608, -1.3930929568890333, 1164.12092788846, 148.95900000000796
407.0, 15256.19509382417, 164.0, -0.11295614536753884, -31.632664525385145, -1.3937988261692924, 1162.7271290622907, 148.80000000000797
408.0, 15224.427728364099, 163.0, -0.08980062312392528, -31.72246514850907, -1.3873143624818502, 1161.3398146998088, 148.64100000000798
409.0, 15192.568898475278, 163.0, -0.09090982687389215, -31.813374975382963, -1.3880180168659446, 1159.9517966829428, 148.482000000008
410.0, 15160.653763004908, 162.0, -0.06784032999174455, -31.88121530537471, -1.3811010200792275, 1158.5706956628635, 148.323000000008
411.0, 15128.669151359187, 162.0, -0.06893089356425691, -31.950146198938967, -1.3818022343381864, 1157.1888934285253, 148.164000000008
412.0, 15096.650073251605, 161.0, -0.04595460576234672, -31.996100804701314, -1.374453928524075, 1155.8144395000013, 148.005000000008
413.0, 15064.583433246815, 161.0, -0.047026133392806035, -32.04312693809412, -1.375152477249759, 1154.4392870227516, 147.84600000000802
414.0, 15032.504080971521, 160.0, -0.02415022479932849, -32.06727716289345, -1.367374219131519, 1153.07191280362, 147.68700000000803
415.0, 15000.39900032004, 160.0, -0.025202325725433905, -32.09247948861888, -1.3680698768032857, 1151.7038429268168, 147.52800000000803
416.0, 14968.302869905368, 159.0, -0.00243395070215624, -32.09491343932103, -1.3598631556147245, 1150.3439797712022, 147.36900000000804
417.0, 14936.202757107098, 159.0, -0.0034662392996291924, -32.09837967862066, -1.3605556966663972, 1148.9834240745358, 147.21000000000805
418.0, 14904.133158627077, 158.0, 0.01918746573354979, -32.07919221288711, -1.3519221339712975, 1147.6315019405645, 147.05100000000806
419.0, 14872.081229468915, 158.0, 0.018175369816470388, -32.06101684307064, -1.3526113328584166, 1146.278890607706, 146.89200000000807
420.0, 14840.081273558679, 157.0, 0.04070728855590422, -32.02030955451473, -1.3435526823302297, 1144.9353379253757, 146.73300000000808
421.0, 14808.120537644561, 157.0, 0.03971576026524026, -31.980593794249494, -1.3442383135975708, 1143.5910996117782, 146.57400000000808
422.0, 14776.233122048356, 156.0, 0.06211879869622616, -31.918474995553268, -1.334756460759349, 1142.2563431510189, 146.4150000000081
423.0, 14744.406369363964, 156.0, 0.06114820744035576, -31.857326788112914, -1.3354382991086842, 1140.92090485191, 146.2560000000081
424.0, 14712.674165519862, 155.0, 0.08341529600747322, -31.77391149210544, -1.325535261033263, 1139.5953695908768, 146.0970000000081
425.0, 14681.023953036047, 155.0, 0.08246600552658889, -31.691445486578854, -1.3262130813913544, 1138.2691565094854, 145.93800000000812
